date,close,RSI14
1959-09-28,371.93,
1959-09-29,374.75,100.0
1959-09-30,375.31,100.0
1959-10-01,366.2,79.13967942427209
1959-10-02,362.03,71.76048882439366
1959-10-05,352.03,57.83387942833435
1959-10-06,347.45,52.78154312627317
1959-10-07,349.5,54.6895560400389
1959-10-08,355.93,60.13135827923414
1959-10-09,358.05,61.76196625057103
1959-10-12,348.64,51.66184710944743
1959-10-13,344.63,48.05534249302335
1959-10-14,344.81,48.23004821889829
1959-10-16,337.41,41.979132924581855
1959-10-19,328.49,35.933482342634704
1959-10-20,333.32,40.89696302503535
1959-10-21,351.92,55.268899711345625
1959-10-22,354.74,56.977051711700696
1959-10-23,357.05,58.37914054919102
1959-10-26,364.01,62.35942040343213
1959-10-27,362.93,61.37853497710405
1959-10-28,359.54,58.27972915774381
1959-10-29,361.02,59.24707839662312
1959-10-30,369.58,64.38994802751708
1959-11-02,364.9,59.93651404752078
1959-11-03,369.03,62.40748269104255
1959-11-04,372.63,64.46485873282748
1959-11-05,372.08,63.889568373758586
1959-11-06,372.22,63.97769063686835
1959-11-09,374.64,65.54300777756399
1959-11-10,377.69,67.462073380946
1959-11-12,377.66,67.42229728986118
1959-11-13,377.88,67.57328841974766
1959-11-16,378.62,68.10871111155993
1959-11-17,377.66,66.5729769713657
1959-11-19,381.37,69.44074186615906
1959-11-20,379.48,66.31927869284175
1959-11-23,377.95,63.8183365015971
1959-11-24,374.05,57.83164018636761
1959-11-25,369.14,51.30615529298898
1959-11-26,370.63,53.037901456199144
1959-11-27,376.02,58.75260693821361
1959-11-30,379.51,61.97882170373331
1959-12-01,382.34,64.40975707849181
1959-12-02,383.98,65.7753732714098
1959-12-03,384.28,66.03213368300446
1959-12-04,383.49,64.65653333057652
1959-12-07,386.69,67.60081033029957
1959-12-08,389.37,69.86498744802779
1959-12-09,392.57,72.34969900336839
1959-12-10,393.91,73.34096130824048
1959-12-11,395.95,74.82088473972914
1959-12-14,400.05,77.52170953994376
1959-12-15,399.26,75.83380944403112
1959-12-16,397.03,71.12604716263246
1959-12-17,395.77,68.53707383649221
1959-12-18,394.39,65.71569607016569
1959-12-21,395.43,66.82409820651114
1959-12-22,396.51,67.98174166391641
1959-12-23,400.05,71.49303604393303
1959-12-28,411.46,79.35264616413716
1959-12-29,413.81,80.54252675318763
1959-12-30,412.21,77.27719628921628
1959-12-31,417.79,80.27988453091751
1960-01-04,426.08,83.72153519520847
1960-01-05,422.21,76.96832187522921
1960-01-06,424.44,78.06622795977437
1960-01-07,422.92,75.4269239683915
1960-01-08,419.53,69.76209832064275
1960-01-11,416.45,64.9865900460886
1960-01-12,413.14,60.21598134344052
1960-01-13,421.62,66.91657205831982
1960-01-14,421.65,66.93778722477677
1960-01-15,420.43,65.10925783434053
1960-01-18,418.2,61.786825158358575
1960-01-19,413.06,54.840461944100205
1960-01-20,412.21,53.76401217507965
1960-01-21,415.15,56.91422342186805
1960-01-22,417.23,59.040477268963
1960-01-25,415.18,56.101920242168504
1960-01-26,412.65,52.620995250516444
1960-01-27,416.08,56.556496565517065
1960-01-28,417.67,58.28623794682326
1960-01-29,417.19,57.54139363262155
1960-02-01,419.83,60.529010282776404
1960-02-02,426.19,66.62231882999373
1960-02-03,426.04,66.362114692863
1960-02-04,425.26,64.9417288790446
1960-02-05,428.13,67.68263423965125
1960-02-08,429.95,69.32067075826406
1960-02-09,428.35,66.14651752440136
1960-02-10,426.64,62.83499634057807
1960-02-11,420.98,53.319868512093215
1960-02-12,419.16,50.663153953150285
1960-02-15,416.04,46.39540661042561
1960-02-16,411.76,41.260686390826955
1960-02-17,410.68,40.05599988272993
1960-02-18,418.64,51.33410859209808
1960-02-19,415.67,47.726045896313366
1960-02-22,409.23,40.997256347736496
1960-02-23,411.84,44.417513690186105
